Timestamp,Value,Trend,Day of Week,Is Weekend,Is Holiday,Season,Quarter,Month,Week Number,Hour of Day,Peak Hours
2023-01-27T14:22:44.858Z,859.78,0.408,Friday,false,false,Winter,1,January,4,9,true
2023-09-22T19:03:52.462Z,116.01,0.347,Friday,false,false,Summer,3,September,4,15,true
2023-11-01T19:25:50.369Z,761.61,-0.180,Wednesday,false,false,Fall,4,November,1,15,true
2023-04-11T07:27:28.268Z,334.53,-0.078,Tuesday,false,false,Spring,2,April,2,3,false
2023-09-17T06:42:02.941Z,257.95,0.036,Sunday,true,false,Summer,3,September,3,2,false
2023-12-04T14:39:06.182Z,822.78,0.719,Monday,false,false,Fall,4,December,1,9,true
2023-10-26T05:04:03.839Z,357.33,0.252,Thursday,false,false,Fall,4,October,4,1,false
2023-01-20T11:05:12.985Z,87.35,-0.708,Friday,false,false,Winter,1,January,3,6,false
2023-07-05T21:30:59.137Z,5.56,-0.087,Wednesday,false,false,Summer,3,July,1,17,true
2023-05-12T23:22:02.357Z,27.69,0.679,Friday,false,false,Spring,2,May,2,19,false
2023-07-09T18:08:51.345Z,427.07,0.454,Sunday,true,false,Summer,3,July,2,14,true
2023-03-30T23:36:45.964Z,803.25,-0.737,Thursday,false,false,Winter,1,March,5,19,false
2023-06-15T01:53:25.496Z,173.69,0.665,Wednesday,false,false,Spring,2,June,2,21,false
2023-07-11T17:43:28.898Z,466.40,0.045,Tuesday,false,false,Summer,3,July,2,13,true
2023-01-18T10:13:14.812Z,81.11,0.565,Wednesday,false,false,Winter,1,January,3,5,false
2023-05-27T23:27:50.428Z,815.76,-0.836,Saturday,true,false,Spring,2,May,4,19,false
2023-08-29T19:32:39.422Z,170.12,-0.523,Tuesday,false,false,Summer,3,August,5,15,true
2023-10-15T11:39:46.345Z,988.39,-0.698,Sunday,true,false,Fall,4,October,3,7,false
2023-12-21T20:03:58.848Z,686.78,-0.921,Thursday,false,false,Fall,4,December,3,15,true
2023-07-17T03:40:07.236Z,746.19,-0.601,Sunday,true,false,Summer,3,July,3,23,false
2023-12-15T18:03:38.481Z,920.78,0.425,Friday,false,false,Fall,4,December,3,13,true
2023-06-21T08:15:45.371Z,146.10,-0.918,Wednesday,false,false,Spring,2,June,3,4,false
2023-11-07T02:55:07.878Z,504.66,0.041,Monday,false,false,Fall,4,November,1,21,false
2023-11-30T23:50:40.353Z,354.13,0.758,Thursday,false,false,Fall,4,November,5,18,false
2023-04-14T12:32:31.852Z,686.99,0.661,Friday,false,false,Spring,2,April,2,8,false
2023-08-09T14:31:28.760Z,793.03,0.037,Wednesday,false,false,Summer,3,August,2,10,true
2023-01-21T16:42:10.542Z,122.45,-0.987,Saturday,true,false,Winter,1,January,3,11,true
2023-09-10T05:24:24.645Z,732.58,-0.374,Sunday,true,false,Summer,3,September,2,1,false
2023-06-25T22:29:28.780Z,54.72,-0.463,Sunday,true,false,Spring,2,June,4,18,false
2023-03-02T22:10:50.974Z,681.57,-0.509,Thursday,false,false,Winter,1,March,1,17,true
2023-07-17T00:29:35.965Z,233.05,-0.288,Sunday,true,false,Summer,3,July,3,20,false
2023-10-14T08:51:31.664Z,465.49,0.233,Saturday,true,false,Fall,4,October,2,4,false
2023-10-31T19:39:25.680Z,567.72,0.500,Tuesday,false,true,Fall,4,October,5,15,true
2023-09-19T03:05:46.456Z,884.67,-0.606,Monday,false,false,Summer,3,September,3,23,false
2023-04-11T23:30:31.655Z,697.43,-0.551,Tuesday,false,false,Spring,2,April,2,19,false
2023-06-01T00:48:19.157Z,588.04,0.241,Wednesday,false,false,Spring,2,May,5,20,false
2023-01-26T05:15:45.779Z,825.00,-0.208,Thursday,false,false,Winter,1,January,4,0,false
2023-07-16T01:31:15.461Z,874.34,-0.867,Saturday,true,false,Summer,3,July,3,21,false
2023-08-18T07:25:08.463Z,16.40,-0.426,Friday,false,false,Summer,3,August,3,3,false
2023-02-12T03:35:53.119Z,690.90,0.358,Saturday,true,false,Winter,1,February,2,22,false
2023-11-28T01:28:38.565Z,946.34,0.210,Monday,false,false,Fall,4,November,4,20,false
2023-03-16T09:28:47.958Z,621.72,0.601,Thursday,false,false,Winter,1,March,3,5,false
2023-12-29T12:31:03.729Z,55.16,-0.338,Friday,false,false,Fall,4,December,5,7,false
2023-05-29T00:20:16.559Z,230.71,-0.140,Sunday,true,true,Spring,2,May,4,20,false
2023-12-06T11:32:02.583Z,846.56,0.443,Wednesday,false,false,Fall,4,December,1,6,false
2023-02-10T12:25:58.186Z,844.05,0.849,Friday,false,false,Winter,1,February,2,7,false
2023-05-22T12:54:03.739Z,466.11,0.738,Monday,false,false,Spring,2,May,4,8,false
2023-09-26T20:04:20.645Z,87.25,-0.916,Tuesday,false,false,Summer,3,September,4,16,true
2023-09-05T03:33:11.793Z,145.66,-0.762,Monday,false,false,Summer,3,September,1,23,false
2023-06-26T18:28:06.403Z,73.47,-0.430,Monday,false,false,Spring,2,June,4,14,true
2023-11-10T16:18:51.174Z,376.22,0.130,Friday,false,false,Fall,4,November,2,11,true
2023-09-16T02:29:41.558Z,534.35,-0.273,Friday,false,false,Summer,3,September,3,22,false
2023-12-25T05:36:47.334Z,949.72,0.269,Monday,false,true,Fall,4,December,4,0,false
2023-12-13T09:32:47.522Z,176.14,0.648,Wednesday,false,false,Fall,4,December,2,4,false
2023-02-03T03:17:50.495Z,636.89,0.623,Thursday,false,false,Winter,1,February,1,22,false
2023-06-10T08:09:56.164Z,201.37,-0.880,Saturday,true,false,Spring,2,June,2,4,false
2023-02-01T14:17:01.504Z,482.08,-0.725,Wednesday,false,false,Winter,1,February,1,9,true
2023-07-03T07:20:09.376Z,506.47,-0.737,Monday,false,false,Summer,3,July,1,3,false
2023-03-03T21:54:02.502Z,692.70,-0.127,Friday,false,false,Winter,1,March,1,16,true
2023-06-09T13:46:29.476Z,945.38,0.599,Friday,false,false,Spring,2,June,2,9,true
2023-03-29T13:56:49.681Z,32.79,0.657,Wednesday,false,false,Winter,1,March,5,9,true
2023-09-15T07:34:24.955Z,581.59,-0.220,Friday,false,false,Summer,3,September,3,3,false
2023-01-11T23:26:41.924Z,490.65,-0.215,Wednesday,false,false,Winter,1,January,2,18,false
2023-10-27T01:08:00.915Z,466.59,0.965,Thursday,false,false,Fall,4,October,4,21,false
2023-04-27T17:35:52.822Z,662.09,-0.066,Thursday,false,false,Spring,2,April,4,13,true
2023-04-28T23:43:40.120Z,959.55,-0.729,Friday,false,false,Spring,2,April,4,19,false
2023-07-13T01:51:26.213Z,115.41,0.502,Wednesday,false,false,Summer,3,July,2,21,false
2023-09-30T23:09:09.683Z,363.13,0.741,Saturday,true,false,Summer,3,September,5,19,false
2023-07-27T22:41:56.559Z,67.18,0.515,Thursday,false,false,Summer,3,July,4,18,false
2023-07-12T00:49:40.818Z,65.05,-0.744,Tuesday,false,false,Summer,3,July,2,20,false
2023-09-03T13:40:37.291Z,504.46,0.218,Sunday,true,false,Summer,3,September,1,9,true
2023-04-06T22:27:24.673Z,600.34,-0.355,Thursday,false,false,Spring,2,April,1,18,false
2023-12-29T12:45:31.770Z,972.06,0.771,Friday,false,false,Fall,4,December,5,7,false
2023-03-01T08:25:01.023Z,486.27,0.853,Wednesday,false,false,Winter,1,March,1,3,false
2023-09-30T21:27:55.410Z,874.53,0.199,Saturday,true,false,Summer,3,September,5,17,true
2023-10-20T21:28:09.789Z,328.90,-0.335,Friday,false,false,Fall,4,October,3,17,true
2023-12-09T03:12:33.642Z,260.66,-0.923,Friday,false,false,Fall,4,December,2,22,false
2023-12-13T11:52:08.304Z,988.05,-0.215,Wednesday,false,false,Fall,4,December,2,6,false
2023-04-16T07:22:53.710Z,296.75,0.921,Sunday,true,false,Spring,2,April,3,3,false
2023-07-25T23:06:46.325Z,182.90,0.905,Tuesday,false,false,Summer,3,July,4,19,false
2023-04-26T05:49:08.064Z,630.66,-0.275,Wednesday,false,false,Spring,2,April,4,1,false
2023-01-23T08:13:53.383Z,942.37,-0.280,Monday,false,false,Winter,1,January,4,3,false
2023-09-06T16:47:10.273Z,128.21,-0.493,Wednesday,false,false,Summer,3,September,1,12,true
2023-05-10T13:01:31.407Z,717.49,0.397,Wednesday,false,false,Spring,2,May,2,9,true
2023-06-19T03:59:24.970Z,347.96,-0.369,Sunday,true,false,Spring,2,June,3,23,false
2023-12-05T16:17:12.650Z,406.60,0.037,Tuesday,false,false,Fall,4,December,1,11,true
2023-03-19T23:34:56.601Z,113.57,-0.444,Sunday,true,false,Winter,1,March,3,19,false
2023-10-15T12:27:48.271Z,145.68,0.813,Sunday,true,false,Fall,4,October,3,8,false
2023-11-20T02:40:00.890Z,618.02,-0.675,Sunday,true,false,Fall,4,November,3,21,false
2023-01-23T06:08:16.876Z,68.62,0.777,Monday,false,false,Winter,1,January,4,1,false
2023-07-24T09:04:58.425Z,284.86,0.407,Monday,false,false,Summer,3,July,4,5,false
2023-06-12T00:09:33.903Z,238.55,0.897,Sunday,true,false,Spring,2,June,2,20,false
2023-05-15T05:18:38.962Z,503.77,-0.243,Monday,false,false,Spring,2,May,3,1,false
2023-08-06T15:57:18.038Z,178.48,-0.408,Sunday,true,false,Summer,3,August,1,11,true
2023-03-29T19:46:00.861Z,879.24,0.767,Wednesday,false,false,Winter,1,March,5,15,true
2023-11-02T04:52:21.179Z,784.50,-0.836,Thursday,false,false,Fall,4,November,1,0,false
2023-09-27T04:38:17.995Z,888.22,0.386,Wednesday,false,false,Summer,3,September,4,0,false
2023-09-21T21:55:48.910Z,544.74,0.844,Thursday,false,false,Summer,3,September,3,17,true
2023-07-28T13:37:20.554Z,338.32,0.915,Friday,false,false,Summer,3,July,4,9,true
2023-11-04T19:38:43.429Z,153.15,-0.341,Saturday,true,false,Fall,4,November,1,15,true
2023-01-13T06:04:20.791Z,817.77,0.802,Friday,false,false,Winter,1,January,2,1,false
2023-10-25T04:30:14.299Z,330.49,0.099,Wednesday,false,false,Fall,4,October,4,0,false
2023-12-14T18:43:46.620Z,237.61,-0.054,Thursday,false,false,Fall,4,December,2,13,true
2023-05-15T18:53:40.285Z,908.24,-0.554,Monday,false,false,Spring,2,May,3,14,true
2023-12-18T13:52:33.905Z,12.57,-0.969,Monday,false,false,Fall,4,December,3,8,false
2023-02-17T11:03:30.374Z,51.72,0.279,Friday,false,false,Winter,1,February,3,6,false
2023-03-30T12:28:39.448Z,223.51,0.474,Thursday,false,false,Winter,1,March,5,8,false
2023-06-10T04:40:54.901Z,139.01,0.476,Saturday,true,false,Spring,2,June,2,0,false
2023-01-07T00:09:59.284Z,690.48,0.857,Friday,false,false,Winter,1,January,1,19,false
2023-02-01T07:31:11.678Z,531.11,0.694,Wednesday,false,false,Winter,1,February,1,2,false
2023-10-06T05:10:19.751Z,266.92,-0.273,Friday,false,false,Fall,4,October,1,1,false
2023-05-12T04:22:00.717Z,351.91,-0.092,Friday,false,false,Spring,2,May,2,0,false
2023-04-27T18:26:13.140Z,595.09,-0.005,Thursday,false,false,Spring,2,April,4,14,true
2023-06-16T22:45:23.470Z,664.67,0.972,Friday,false,false,Spring,2,June,3,18,false
2023-10-17T03:52:40.059Z,564.51,-0.745,Monday,false,false,Fall,4,October,3,23,false
2023-07-19T22:36:38.580Z,166.82,0.439,Wednesday,false,false,Summer,3,July,3,18,false
2023-04-10T01:16:31.989Z,830.49,0.348,Sunday,true,false,Spring,2,April,2,21,false
2023-01-29T21:15:52.122Z,340.62,-0.523,Sunday,true,false,Winter,1,January,5,16,true
2023-11-08T04:19:44.528Z,514.41,-0.269,Tuesday,false,false,Fall,4,November,1,23,false
2023-01-30T02:04:08.025Z,925.22,0.121,Sunday,true,false,Winter,1,January,5,21,false
2023-07-13T00:09:33.613Z,481.59,0.353,Wednesday,false,false,Summer,3,July,2,20,false
2023-09-07T22:47:11.873Z,73.16,0.467,Thursday,false,false,Summer,3,September,1,18,false
2023-03-12T21:24:46.160Z,758.47,0.873,Sunday,true,false,Winter,1,March,2,17,true
2023-06-01T22:15:39.289Z,317.32,-0.562,Thursday,false,false,Spring,2,June,1,18,false
2023-07-10T05:59:05.668Z,594.29,-0.241,Monday,false,false,Summer,3,July,2,1,false
2023-03-15T04:38:07.421Z,438.59,0.090,Wednesday,false,false,Winter,1,March,3,0,false
2023-07-26T16:17:32.111Z,588.39,-0.220,Wednesday,false,false,Summer,3,July,4,12,true
2023-05-27T10:38:09.874Z,738.32,-0.485,Saturday,true,false,Spring,2,May,4,6,false
2023-03-21T15:40:28.542Z,107.04,-0.750,Tuesday,false,false,Winter,1,March,3,11,true
2023-12-18T02:14:43.363Z,479.80,-0.663,Sunday,true,false,Fall,4,December,3,21,false
2023-08-26T03:01:14.276Z,98.58,-0.391,Friday,false,false,Summer,3,August,4,23,false
2023-10-23T12:32:40.816Z,383.80,0.355,Monday,false,false,Fall,4,October,4,8,false
2023-02-06T00:06:04.740Z,519.97,-0.606,Sunday,true,false,Winter,1,February,1,19,false
2023-10-29T08:30:44.471Z,258.25,0.312,Sunday,true,false,Fall,4,October,5,4,false
2023-12-28T01:38:20.957Z,797.34,0.025,Wednesday,false,false,Fall,4,December,4,20,false
2023-12-08T15:25:20.770Z,487.03,-0.142,Friday,false,false,Fall,4,December,2,10,true
2023-04-19T02:33:22.940Z,428.94,0.857,Tuesday,false,false,Spring,2,April,3,22,false
2023-10-13T14:40:53.720Z,728.21,-0.823,Friday,false,false,Fall,4,October,2,10,true
2023-04-30T00:46:27.289Z,882.47,0.638,Saturday,true,false,Spring,2,April,5,20,false
2023-06-20T16:22:41.098Z,658.09,-0.102,Tuesday,false,false,Spring,2,June,3,12,true
2023-06-18T19:46:51.767Z,336.18,-0.037,Sunday,true,false,Spring,2,June,3,15,true
2023-10-09T11:55:00.391Z,127.59,0.880,Monday,false,false,Fall,4,October,2,7,false
2023-05-02T18:11:31.746Z,720.29,0.002,Tuesday,false,false,Spring,2,May,1,14,true
2023-08-07T03:23:19.205Z,115.59,-0.229,Sunday,true,false,Summer,3,August,1,23,false
2023-08-31T11:08:13.655Z,294.75,-0.589,Thursday,false,false,Summer,3,August,5,7,false
2023-09-14T20:57:24.488Z,265.95,-0.651,Thursday,false,false,Summer,3,September,2,16,true
2023-12-04T04:33:01.376Z,688.33,-0.849,Sunday,true,false,Fall,4,December,1,23,false
2023-09-29T21:29:23.720Z,893.24,0.182,Friday,false,false,Summer,3,September,5,17,true
2023-08-16T17:12:39.772Z,808.11,-0.076,Wednesday,false,false,Summer,3,August,3,13,true
2023-10-30T08:22:49.847Z,388.96,-0.674,Monday,false,false,Fall,4,October,5,4,false
2023-10-12T19:14:19.159Z,617.68,-0.733,Thursday,false,false,Fall,4,October,2,15,true
2023-07-08T07:19:55.287Z,779.88,-0.619,Saturday,true,false,Summer,3,July,2,3,false
2023-09-13T19:13:00.146Z,665.87,-0.015,Wednesday,false,false,Summer,3,September,2,15,true
2023-07-20T17:10:37.676Z,584.53,-0.232,Thursday,false,false,Summer,3,July,3,13,true
2023-09-06T05:03:36.833Z,375.61,-0.708,Wednesday,false,false,Summer,3,September,1,1,false
2023-01-10T09:42:42.565Z,697.98,-0.332,Tuesday,false,false,Winter,1,January,2,4,false
2023-04-02T04:26:02.312Z,224.36,-0.655,Sunday,true,false,Spring,2,April,1,0,false
2023-05-25T04:46:37.951Z,451.78,-0.432,Thursday,false,false,Spring,2,May,4,0,false
2023-11-01T12:26:43.468Z,208.18,-0.969,Wednesday,false,false,Fall,4,November,1,8,false
2023-12-23T04:17:36.767Z,920.56,0.369,Friday,false,false,Fall,4,December,4,23,false
2023-03-10T00:48:51.129Z,632.15,0.801,Thursday,false,false,Winter,1,March,2,19,false
2023-10-20T06:32:11.658Z,570.31,-0.543,Friday,false,false,Fall,4,October,3,2,false
2023-02-25T06:47:13.165Z,23.75,0.697,Saturday,true,false,Winter,1,February,4,1,false
2023-01-16T02:51:21.633Z,224.18,0.858,Sunday,true,false,Winter,1,January,3,21,false
2023-08-26T09:47:17.630Z,408.72,0.583,Saturday,true,false,Summer,3,August,4,5,false
2023-12-27T21:17:40.828Z,380.44,0.497,Wednesday,false,false,Fall,4,December,4,16,true
2023-11-09T09:03:35.507Z,460.32,0.999,Thursday,false,false,Fall,4,November,2,4,false
2023-02-25T15:02:55.117Z,943.63,0.862,Saturday,true,false,Winter,1,February,4,10,true
2023-08-08T07:31:05.943Z,649.26,-0.519,Tuesday,false,false,Summer,3,August,2,3,false
2023-09-21T23:09:22.380Z,2.65,-0.233,Thursday,false,false,Summer,3,September,3,19,false
2023-02-07T09:31:33.986Z,442.30,-0.228,Tuesday,false,false,Winter,1,February,1,4,false
2023-07-13T16:17:29.622Z,905.63,-0.755,Thursday,false,false,Summer,3,July,2,12,true
2023-03-07T08:14:45.698Z,265.81,0.207,Tuesday,false,false,Winter,1,March,1,3,false
2023-10-16T08:24:32.677Z,113.54,-0.642,Monday,false,false,Fall,4,October,3,4,false
2023-12-05T22:50:59.245Z,368.05,0.920,Tuesday,false,false,Fall,4,December,1,17,true
2023-07-31T01:00:25.678Z,8.19,0.803,Sunday,true,false,Summer,3,July,5,21,false
2023-11-01T22:20:05.790Z,802.11,-0.238,Wednesday,false,false,Fall,4,November,1,18,false
2023-11-29T08:05:42.814Z,948.57,-0.793,Wednesday,false,false,Fall,4,November,5,3,false
2023-04-04T15:39:40.266Z,929.67,-0.983,Tuesday,false,false,Spring,2,April,1,11,true
2023-08-31T12:12:36.846Z,342.47,0.822,Thursday,false,false,Summer,3,August,5,8,false
2023-03-07T17:32:44.018Z,961.78,-0.853,Tuesday,false,false,Winter,1,March,1,12,true
2023-08-31T09:33:39.312Z,744.46,-0.156,Thursday,false,false,Summer,3,August,5,5,false
2023-09-11T20:20:49.362Z,771.43,0.540,Monday,false,false,Summer,3,September,2,16,true
2023-06-06T19:53:00.204Z,546.12,0.771,Tuesday,false,false,Spring,2,June,1,15,true
2023-08-22T06:24:12.585Z,174.20,-0.424,Tuesday,false,false,Summer,3,August,4,2,false
2023-02-12T17:41:30.098Z,938.58,-0.644,Sunday,true,false,Winter,1,February,2,12,true
2023-09-01T07:59:33.869Z,97.45,0.492,Friday,false,false,Summer,3,September,1,3,false
2023-06-24T07:18:49.355Z,814.70,-0.696,Saturday,true,false,Spring,2,June,4,3,false
2023-01-26T02:02:10.382Z,781.20,0.893,Wednesday,false,false,Winter,1,January,4,21,false
2023-07-22T13:51:56.083Z,497.87,0.016,Saturday,true,false,Summer,3,July,4,9,true
2023-02-15T14:17:08.735Z,601.91,0.814,Wednesday,false,false,Winter,1,February,3,9,true
2023-04-21T00:02:50.007Z,419.42,-0.043,Thursday,false,false,Spring,2,April,3,20,false
2023-02-04T03:45:29.477Z,44.87,-0.252,Friday,false,false,Winter,1,February,1,22,false
2023-07-10T21:20:18.033Z,114.45,-0.976,Monday,false,false,Summer,3,July,2,17,true
2023-01-29T06:45:25.991Z,553.91,0.605,Sunday,true,false,Winter,1,January,5,1,false
2023-06-19T01:36:26.169Z,705.10,-0.880,Sunday,true,false,Spring,2,June,3,21,false
2023-12-15T18:48:59.692Z,579.26,0.366,Friday,false,false,Fall,4,December,3,13,true
2023-06-14T22:46:00.917Z,554.93,0.883,Wednesday,false,false,Spring,2,June,2,18,false
2023-02-19T19:14:30.614Z,244.10,0.991,Sunday,true,false,Winter,1,February,3,14,true
2023-06-25T15:54:38.946Z,557.81,-0.912,Sunday,true,false,Spring,2,June,4,11,true
2023-08-05T16:03:33.957Z,673.27,-0.429,Saturday,true,false,Summer,3,August,1,12,true
2023-04-02T14:40:08.273Z,711.84,0.375,Sunday,true,false,Spring,2,April,1,10,true
2023-10-29T19:27:13.889Z,819.83,-0.734,Sunday,true,false,Fall,4,October,5,15,true
2023-06-01T05:28:51.499Z,234.22,0.497,Thursday,false,false,Spring,2,June,1,1,false
2023-04-07T23:09:41.961Z,23.11,0.063,Friday,false,false,Spring,2,April,1,19,false
2023-09-08T17:25:39.607Z,284.38,0.878,Friday,false,false,Summer,3,September,2,13,true
2023-01-26T17:13:56.129Z,505.50,-0.433,Thursday,false,false,Winter,1,January,4,12,true
2023-02-21T06:06:26.192Z,251.80,0.409,Tuesday,false,false,Winter,1,February,3,1,false
2023-01-19T00:04:47.540Z,384.39,-0.880,Wednesday,false,false,Winter,1,January,3,19,false
2023-10-17T17:55:05.361Z,963.65,0.403,Tuesday,false,false,Fall,4,October,3,13,true
2023-10-30T19:46:36.632Z,358.92,0.618,Monday,false,false,Fall,4,October,5,15,true
2023-09-01T18:26:02.692Z,568.45,-0.287,Friday,false,false,Summer,3,September,1,14,true
2023-02-10T02:08:27.304Z,357.45,0.544,Thursday,false,false,Winter,1,February,2,21,false
2023-08-31T07:58:14.074Z,809.65,0.016,Thursday,false,false,Summer,3,August,5,3,false
2023-08-12T14:50:47.441Z,141.06,0.660,Saturday,true,false,Summer,3,August,2,10,true
2023-01-13T19:00:56.234Z,372.74,-0.509,Friday,false,false,Winter,1,January,2,14,true
2023-05-12T06:57:47.080Z,417.44,-0.565,Friday,false,false,Spring,2,May,2,2,false
2023-02-11T17:21:05.631Z,294.17,-0.923,Saturday,true,false,Winter,1,February,2,12,true
2023-04-15T05:12:28.809Z,734.23,0.639,Saturday,true,false,Spring,2,April,3,1,false
2023-03-02T00:13:24.807Z,883.40,-0.171,Wednesday,false,false,Winter,1,March,1,19,false
2023-07-11T19:10:44.716Z,942.04,-0.584,Tuesday,false,false,Summer,3,July,2,15,true
2023-10-28T22:16:07.350Z,297.21,0.127,Saturday,true,false,Fall,4,October,4,18,false
2023-11-05T23:07:28.783Z,886.27,0.426,Sunday,true,false,Fall,4,November,1,18,false
2023-07-30T19:38:09.793Z,64.00,0.001,Sunday,true,false,Summer,3,July,5,15,true
2023-05-09T20:54:32.681Z,477.95,0.730,Tuesday,false,false,Spring,2,May,2,16,true
2023-09-26T05:51:29.497Z,45.85,0.289,Tuesday,false,false,Summer,3,September,4,1,false
2023-07-25T02:52:49.366Z,590.39,-0.780,Monday,false,false,Summer,3,July,4,22,false
2023-05-05T14:54:02.619Z,703.88,0.238,Friday,false,false,Spring,2,May,1,10,true
2023-08-10T17:25:26.928Z,129.13,0.750,Thursday,false,false,Summer,3,August,2,13,true
2023-02-22T23:33:55.483Z,349.98,-0.053,Wednesday,false,false,Winter,1,February,4,18,false
2023-05-13T18:08:39.588Z,225.10,0.642,Saturday,true,false,Spring,2,May,2,14,true
2023-01-23T10:52:20.862Z,416.74,-0.576,Monday,false,false,Winter,1,January,4,5,false
2023-12-11T14:35:06.715Z,265.86,-0.840,Monday,false,false,Fall,4,December,2,9,true
2023-01-26T17:53:46.518Z,287.60,0.308,Thursday,false,false,Winter,1,January,4,12,true
2023-03-26T12:00:16.518Z,400.23,-0.504,Sunday,true,false,Winter,1,March,4,8,false
2023-09-15T02:48:31.087Z,486.10,-0.894,Thursday,false,false,Summer,3,September,2,22,false
2023-01-20T03:23:21.714Z,451.52,-0.731,Thursday,false,false,Winter,1,January,3,22,false
2023-02-27T12:58:21.488Z,901.31,0.371,Monday,false,false,Winter,1,February,4,7,false
2023-02-17T02:01:31.857Z,665.34,-0.327,Thursday,false,false,Winter,1,February,3,21,false
2023-03-27T15:01:22.452Z,825.54,-0.842,Monday,false,false,Winter,1,March,4,11,true
2023-07-31T12:23:42.213Z,415.50,0.791,Monday,false,false,Summer,3,July,5,8,false
2023-01-26T09:27:36.536Z,710.35,-0.884,Thursday,false,false,Winter,1,January,4,4,false
2023-09-27T21:21:13.223Z,840.00,0.648,Wednesday,false,false,Summer,3,September,4,17,true
2023-10-14T01:46:42.151Z,763.22,0.767,Friday,false,false,Fall,4,October,2,21,false
2023-09-11T09:20:03.431Z,576.05,0.507,Monday,false,false,Summer,3,September,2,5,false
2023-08-20T02:38:47.358Z,603.91,0.282,Saturday,true,false,Summer,3,August,3,22,false
2023-09-21T17:22:55.196Z,379.83,-0.533,Thursday,false,false,Summer,3,September,3,13,true
2023-07-06T22:00:53.188Z,995.32,0.764,Thursday,false,false,Summer,3,July,1,18,false
2023-10-17T12:11:29.818Z,585.06,-0.139,Tuesday,false,false,Fall,4,October,3,8,false
2023-03-17T00:53:58.577Z,297.86,0.469,Thursday,false,false,Winter,1,March,3,20,false
2023-02-27T14:46:19.846Z,770.38,0.906,Monday,false,false,Winter,1,February,4,9,true
2023-06-22T01:10:42.372Z,529.00,0.642,Wednesday,false,false,Spring,2,June,3,21,false
2023-09-21T22:54:33.070Z,78.19,-0.305,Thursday,false,false,Summer,3,September,3,18,false
2023-01-02T07:18:07.346Z,581.49,0.111,Monday,false,false,Winter,1,January,1,2,false
2023-08-08T15:36:36.251Z,329.40,-0.533,Tuesday,false,false,Summer,3,August,2,11,true
2023-12-22T19:56:32.050Z,578.66,-0.003,Friday,false,false,Fall,4,December,4,14,true
2023-09-13T19:37:41.319Z,130.43,0.339,Wednesday,false,false,Summer,3,September,2,15,true
2023-10-12T16:38:16.752Z,407.86,-0.699,Thursday,false,false,Fall,4,October,2,12,true
2023-06-24T14:30:14.304Z,627.14,0.778,Saturday,true,false,Spring,2,June,4,10,true
2023-12-15T03:19:37.349Z,283.99,0.585,Thursday,false,false,Fall,4,December,2,22,false
2023-07-24T16:50:49.962Z,549.95,-0.762,Monday,false,false,Summer,3,July,4,12,true
2023-05-16T09:59:29.625Z,364.30,0.356,Tuesday,false,false,Spring,2,May,3,5,false
2023-01-03T20:49:44.297Z,915.99,0.666,Tuesday,false,false,Winter,1,January,1,15,true
2023-08-02T11:48:09.284Z,544.26,0.749,Wednesday,false,false,Summer,3,August,1,7,false
2023-10-25T03:26:25.042Z,162.56,0.296,Tuesday,false,false,Fall,4,October,4,23,false
2023-01-16T06:06:06.376Z,493.88,-0.385,Monday,false,false,Winter,1,January,3,1,false
2023-01-14T14:01:06.730Z,9.82,-0.035,Saturday,true,false,Winter,1,January,2,9,true
2023-02-05T14:59:11.019Z,657.46,0.736,Sunday,true,false,Winter,1,February,1,9,true
2023-12-18T22:27:42.686Z,113.45,-0.004,Monday,false,false,Fall,4,December,3,17,true
2023-01-26T10:39:53.592Z,371.82,-0.032,Thursday,false,false,Winter,1,January,4,5,false
2023-01-15T22:12:57.019Z,621.16,-0.979,Sunday,true,false,Winter,1,January,3,17,true
2023-02-23T21:25:02.916Z,663.54,-0.764,Thursday,false,false,Winter,1,February,4,16,true
2023-10-07T08:30:28.869Z,903.87,-0.620,Saturday,true,false,Fall,4,October,1,4,false
2023-06-29T02:38:52.212Z,648.57,-0.437,Wednesday,false,false,Spring,2,June,4,22,false
2023-06-13T02:03:37.612Z,831.86,0.151,Monday,false,false,Spring,2,June,2,22,false
2023-05-14T16:22:22.328Z,926.55,-0.429,Sunday,true,false,Spring,2,May,2,12,true
2023-11-19T22:24:49.992Z,891.66,0.788,Sunday,true,false,Fall,4,November,3,17,true
2023-11-18T03:37:44.862Z,796.68,-0.001,Friday,false,false,Fall,4,November,3,22,false
2023-08-21T08:31:44.150Z,150.97,0.867,Monday,false,false,Summer,3,August,3,4,false
2023-03-20T10:14:55.268Z,120.51,-0.984,Monday,false,false,Winter,1,March,3,6,false
2023-08-16T12:45:58.342Z,709.80,-0.982,Wednesday,false,false,Summer,3,August,3,8,false
2023-12-26T06:05:29.991Z,103.17,0.619,Tuesday,false,false,Fall,4,December,4,1,false
2023-07-05T05:02:31.051Z,57.73,0.552,Wednesday,false,false,Summer,3,July,1,1,false
2023-04-05T01:30:08.661Z,362.68,-0.892,Tuesday,false,false,Spring,2,April,1,21,false
2023-11-09T04:04:56.833Z,682.94,-0.976,Wednesday,false,false,Fall,4,November,2,23,false
2023-12-26T09:53:19.238Z,557.02,-0.522,Tuesday,false,false,Fall,4,December,4,4,false
2023-10-18T02:36:53.389Z,590.10,-0.458,Tuesday,false,false,Fall,4,October,3,22,false
